Cadena,UPC,Descripcion,Formato,NumTienda,NomTienda,ID TIENDA,Tiempo,OH Piezas,IT Piezas
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Chedraui Selecto,98,Chedraui Selecto Mexico Santa Fe 09-13,CHE98,2025-05-29,13.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SIN ASIGNAR Chedraui,275,21760 Chedraui Zihuatanejo Ctral Camionera 11-24,CHE275,2025-05-29,30.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SIN ASIGNAR Chedraui,276,19210 SUPER CHEDRAUI PROGRESO YUC 11-24,CHE276,2025-05-29,21.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SIN ASIGNAR Chedraui,341,80104 Dark Store Zedec 10-24,CHE341,2025-05-29,4.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SIN ASIGNAR Chedraui,343,80102 Dark Store Florida 10-24,CHE343,2025-05-29,3.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SIN ASIGNAR Chedraui,552,28658 Supercito Selecto Lomas De Tecamachalco 11-24,CHE552,2025-05-29,6.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SIN ASIGNAR Chedraui,576,28655 Supercito Selecto Naucalpan Conscripto 09-24,CHE576,2025-05-29,3.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SIN ASIGNAR Chedraui,587,28653 Supercito Selecto Galerias Polanco 10-24,CHE587,2025-05-29,4.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SIN ASIGNAR Chedraui,839,06701 CHEDRAUI SELECTO PUEBLA B CASCATTA,CHE839,2025-05-29,5.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SIN ASIGNAR Chedraui,890,30003 SUPERCITO SELECTO TLAX INSURGENTES CUAU 06-24,CHE890,2025-05-29,34.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SUPERCITO SELECTO,807,Supercito Prado Norte Miguel Hidalgo 08-22,CHE807,2025-05-29,4.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SUPERCITO SELECTO,808,Supercito Selecto Lomas Country 08-22,CHE808,2025-05-29,4.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SUPERCITO SELECTO,819,Supercito Selecto Plaza Insurgentes 08-22,CHE819,2025-05-29,22.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,SUPERCITO SELECTO,821,Supercito Selecto Veracruz Costa De Oro 10-22,CHE821,2025-05-29,4.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui,161,Super Chedraui Mexico Bellavista 10-12,CHE161,2025-05-29,12.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui,611,Chedraui Valle De Bravo 10-07,CHE611,2025-05-29,9.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui,658,Super Chedraui Cuernavaca Alta Tens 05-12,CHE658,2025-05-29,1.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui,663,Super Chedraui Puerto Morelos Centro 10-14,CHE663,2025-05-29,8.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui,670,Super Chedraui Mexico Tezontle 12-15,CHE670,2025-05-29,10.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui,749,Super Chedraui Puebla Explanada 11-18,CHE749,2025-05-29,3.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui,816,Super Chedraui Cosmopol Coacalco 10-22 Sears,CHE816,2025-05-29,4.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,109,Super Chedraui Selecto Interlomas Hills 08-19,CHE109,2025-05-29,9.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,182,Super Chedraui Selecto Mex. Oceania 11-21,CHE182,2025-05-29,3.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,652,Super Chedraui Selecto Mex. Samara 11-11,CHE652,2025-05-29,2.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,665,Super Chedraui Selecto Cancun Zona H 10-14,CHE665,2025-05-29,24.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,723,Super Chedraui Puerto Morelos Playa 11-18,CHE723,2025-05-29,16.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,774,Super Chedraui Selecto Morelia Altozano 10-20,CHE774,2025-05-29,2.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,78,Super Chedraui Selecto Merida Monter 11-16,CHE78,2025-05-29,19.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,789,Super Chedraui Selecto Juan Pablo Ii 11-21,CHE789,2025-05-29,6.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,801,Super Chedraui Selecto Playa Del Carmen 09-22,CHE801,2025-05-29,5.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,802,Super Chedraui Selecto Pto Paraiso Bcs 09-22,CHE802,2025-05-29,3.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,805,Super Chedraui Selecto Parque Duraznos 08-22,CHE805,2025-05-29,5.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,814,Super Chedraui Selecto Wtc 10-22 Sears,CHE814,2025-05-29,2.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,815,Super Chedraui Selecto Atizapan 11-22 Sears,CHE815,2025-05-29,5.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Super Chedraui Selecto,818,Super Chedraui Selecto Coatzacoalcos 11-22 Sears,CHE818,2025-05-29,3.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Supercito,858,Supercito Selecto La Antigua Atizapan 07-23,CHE858,2025-05-29,4.0,0.0
Chedraui,3538620,DON CHACHO CHICHARRON DE CHILE   SERRANO,Supercito Selecto,551,28641 Supercito Selecto Cdmx Av. La Paz 05-24,CHE551,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Cedis_Chedraui,402,Cedis Mexico Secos - Frescos 04-05,CHE402,2025-05-29,194.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,108,Chedraui Guadalajara Vallarta 12-08,CHE108,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,126,Chedraui La Paz Palacio 05-10,CHE126,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,128,Chedraui Cabo San Lucas 05-10,CHE128,2025-05-29,5.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,13,Chedraui Tuxtla Crystal 06-90,CHE13,2025-05-29,11.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,143,Chedraui Nuevo Vallarta 12-11,CHE143,2025-05-29,5.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,15,Chedraui Puebla Crystal 03-91,CHE15,2025-05-29,10.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,154,Chedraui Mexico Xochimilco 12-13,CHE154,2025-05-29,-1.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,176,Chedraui Bucerias 08-16,CHE176,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,185,Chedraui Queretaro Paseo 09-18,CHE185,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,19,Chedraui Xalapa Museo 11-92,CHE19,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,199,Chedraui Playa Del Carmen Velamar 11-18,CHE199,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,23,Chedraui Oaxaca La Noria 01-94,CHE23,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,234,Chedraui Mexico Ajusco 04-05,CHE234,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,236,Chedraui Mexico Mundo E 04-05,CHE236,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,237,Chedraui Mexico Tenayuca 05-05,CHE237,2025-05-29,13.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,239,Chedraui Mexico Molina 05-05,CHE239,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,246,Chedraui Leon Campestre 05-05,CHE246,2025-05-29,7.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,250,Chedraui Aguascalientes Asuncion 05-05,CHE250,2025-05-29,2.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,264,Chedraui Puerto Vallarta Playa De Oro 09-20,CHE264,2025-05-29,8.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,267,Chedraui Celaya Campestre 09-20,CHE267,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,28,Chedraui Tuxpan Crystal 04-02,CHE28,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,58,Chedraui Cozumel Centro 12-98,CHE58,2025-05-29,2.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,615,Chedraui Huatulco 12-07,CHE615,2025-05-29,8.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,617,Chedraui Puerto Escondido 01-08,CHE617,2025-05-29,5.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,62,Chedraui Playa Del Carmen Centro 10-01,CHE62,2025-05-29,2.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,644,Chedraui Isla Mujeres 12-11,CHE644,2025-05-29,2.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,651,Chedraui Puerto Aventuras 12-10,CHE651,2025-05-29,2.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,69,Chedraui Chetumal Insurgentes 12-03,CHE69,2025-05-29,22.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,72,Chedraui San Cristobal San Roman 09-04,CHE72,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,90,Chedraui Playa Del Carmen Americas 03-07,CHE90,2025-05-29,5.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui,99,Chedraui Oaxaca Reforma 09-11,CHE99,2025-05-29,5.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,106,Chedraui Selecto Mexico Toreo 04-15,CHE106,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,127,Chedraui Selecto La Paz Colima 05-10,CHE127,2025-05-29,13.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,138,Chedraui Selecto Acapulco Diamante 09-11,CHE138,2025-05-29,8.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,139,Chedraui Selecto Veracruz El Dorado 11-12,CHE139,2025-05-29,18.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,153,Chedraui Selecto Tulum Ipae 10-11,CHE153,2025-05-29,10.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,174,Chedraui Selecto Mexico Fortuna 03-17,CHE174,2025-05-29,-4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,177,Chedraui Selecto Mexico Pedregal 11-18,CHE177,2025-05-29,15.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,178,Chedraui Selecto San Jose Del Cabo 11-17,CHE178,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,186,Chedraui Selecto Qro Juriquilla 11-18,CHE186,2025-05-29,2.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,196,Chedraui Selecto Aguascalientes 05-20,CHE196,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,231,Chedraui Selecto Mexico Interlomas 04-05,CHE231,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,232,Chedraui Selecto Mexico Polanco 05-05,CHE232,2025-05-29,18.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,233,Chedraui Mexico Coapa 04-05,CHE233,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,235,Chedraui Selecto Mexico Universidad 04-05,CHE235,2025-05-29,8.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,24,Chedraui Selecto Villa Olmeca 10-94,CHE24,2025-05-29,8.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,243,Chedraui Selecto Toluca Metepec 05-05,CHE243,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,249,Chedraui Selecto Gdl Acueducto 05-05,CHE249,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,251,Chedraui Selecto San Luis Potosi El Dorado 05-05,CHE251,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,253,Chedraui Selecto Merida Norte 06-05,CHE253,2025-05-29,12.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,255,Chedraui Selecto Cancun Kabah 06-05,CHE255,2025-05-29,17.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,262,Chedraui Selecto Gdl Av. Mexico 08-19,CHE262,2025-05-29,10.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,268,Chedraui Selecto Queretaro Centro Sur 10-21,CHE268,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,47,Chedraui Selecto Cancun Americas 12-97,CHE47,2025-05-29,9.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,59,Chedraui Selecto Xalapa Animas 06-00,CHE59,2025-05-29,5.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,655,Chedraui Selecto Mexico Tecamachalco 11-12,CHE655,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,668,Chedraui Selecto Puebla Angelopolis 09-15,CHE668,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,812,Chedraui Selecto Villahermosa Altabrisa 11-22 Sears,CHE812,2025-05-29,9.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Chedraui Selecto,98,Chedraui Selecto Mexico Santa Fe 09-13,CHE98,2025-05-29,11.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SIN ASIGNAR Chedraui,275,21760 Chedraui Zihuatanejo Ctral Camionera 11-24,CHE275,2025-05-29,11.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SIN ASIGNAR Chedraui,276,19210 SUPER CHEDRAUI PROGRESO YUC 11-24,CHE276,2025-05-29,2.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SIN ASIGNAR Chedraui,342,80103 Dark Store Campestre 10-24,CHE342,2025-05-29,2.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SIN ASIGNAR Chedraui,343,80102 Dark Store Florida 10-24,CHE343,2025-05-29,31.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SIN ASIGNAR Chedraui,552,28658 Supercito Selecto Lomas De Tecamachalco 11-24,CHE552,2025-05-29,7.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SIN ASIGNAR Chedraui,576,28655 Supercito Selecto Naucalpan Conscripto 09-24,CHE576,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SIN ASIGNAR Chedraui,587,28653 Supercito Selecto Galerias Polanco 10-24,CHE587,2025-05-29,5.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SIN ASIGNAR Chedraui,839,06701 CHEDRAUI SELECTO PUEBLA B CASCATTA,CHE839,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SIN ASIGNAR Chedraui,890,30003 SUPERCITO SELECTO TLAX INSURGENTES CUAU 06-24,CHE890,2025-05-29,10.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SUPERCITO SELECTO,807,Supercito Prado Norte Miguel Hidalgo 08-22,CHE807,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SUPERCITO SELECTO,808,Supercito Selecto Lomas Country 08-22,CHE808,2025-05-29,7.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SUPERCITO SELECTO,819,Supercito Selecto Plaza Insurgentes 08-22,CHE819,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,SUPERCITO SELECTO,821,Supercito Selecto Veracruz Costa De Oro 10-22,CHE821,2025-05-29,6.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui,161,Super Chedraui Mexico Bellavista 10-12,CHE161,2025-05-29,1.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui,611,Chedraui Valle De Bravo 10-07,CHE611,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui,658,Super Chedraui Cuernavaca Alta Tens 05-12,CHE658,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui,663,Super Chedraui Puerto Morelos Centro 10-14,CHE663,2025-05-29,5.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui,670,Super Chedraui Mexico Tezontle 12-15,CHE670,2025-05-29,11.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui,749,Super Chedraui Puebla Explanada 11-18,CHE749,2025-05-29,2.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,109,Super Chedraui Selecto Interlomas Hills 08-19,CHE109,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,182,Super Chedraui Selecto Mex. Oceania 11-21,CHE182,2025-05-29,8.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,652,Super Chedraui Selecto Mex. Samara 11-11,CHE652,2025-05-29,17.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,723,Super Chedraui Puerto Morelos Playa 11-18,CHE723,2025-05-29,9.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,774,Super Chedraui Selecto Morelia Altozano 10-20,CHE774,2025-05-29,10.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,78,Super Chedraui Selecto Merida Monter 11-16,CHE78,2025-05-29,16.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,789,Super Chedraui Selecto Juan Pablo Ii 11-21,CHE789,2025-05-29,13.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,801,Super Chedraui Selecto Playa Del Carmen 09-22,CHE801,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,802,Super Chedraui Selecto Pto Paraiso Bcs 09-22,CHE802,2025-05-29,16.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,805,Super Chedraui Selecto Parque Duraznos 08-22,CHE805,2025-05-29,3.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,814,Super Chedraui Selecto Wtc 10-22 Sears,CHE814,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,815,Super Chedraui Selecto Atizapan 11-22 Sears,CHE815,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Super Chedraui Selecto,818,Super Chedraui Selecto Coatzacoalcos 11-22 Sears,CHE818,2025-05-29,4.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Supercito,858,Supercito Selecto La Antigua Atizapan 07-23,CHE858,2025-05-29,5.0,0.0
Chedraui,3538622,DON CHACHO CHICHARRON DE CHILE   HABANERO,Supercito Selecto,551,28641 Supercito Selecto Cdmx Av. La Paz 05-24,CHE551,2025-05-29,22.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,108,Chedraui Guadalajara Vallarta 12-08,CHE108,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,125,Chedraui Durango El Refugio 03-11,CHE125,2025-05-29,5.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,126,Chedraui La Paz Palacio 05-10,CHE126,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,128,Chedraui Cabo San Lucas 05-10,CHE128,2025-05-29,13.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,13,Chedraui Tuxtla Crystal 06-90,CHE13,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,143,Chedraui Nuevo Vallarta 12-11,CHE143,2025-05-29,4.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,15,Chedraui Puebla Crystal 03-91,CHE15,2025-05-29,2.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,154,Chedraui Mexico Xochimilco 12-13,CHE154,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,158,Chedraui Mexico Plaza Americas 07-12,CHE158,2025-05-29,11.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,171,Chedraui Paraiso Tabasco 07-14,CHE171,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,176,Chedraui Bucerias 08-16,CHE176,2025-05-29,10.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,185,Chedraui Queretaro Paseo 09-18,CHE185,2025-05-29,4.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,19,Chedraui Xalapa Museo 11-92,CHE19,2025-05-29,6.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,199,Chedraui Playa Del Carmen Velamar 11-18,CHE199,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,23,Chedraui Oaxaca La Noria 01-94,CHE23,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,234,Chedraui Mexico Ajusco 04-05,CHE234,2025-05-29,11.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,236,Chedraui Mexico Mundo E 04-05,CHE236,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,237,Chedraui Mexico Tenayuca 05-05,CHE237,2025-05-29,5.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,239,Chedraui Mexico Molina 05-05,CHE239,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,25,Chedraui Ciudad Valles Cuauhtemoc 10-94,CHE25,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,250,Chedraui Aguascalientes Asuncion 05-05,CHE250,2025-05-29,12.0,0.0
Chedraui,3801652,DON CHACHO CHILE CHICHARRON GUERO 140G,Chedraui,28,Chedraui Tuxpan Crystal 04-02,CHE28,2025-05-29,3.0,0.0
